Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR
Punjab,1002.153746,37.11302801,105.2976307,19.09,45.91,18.45,19.51126665,337.82750845217413
Punjab,834.4717205,21.80074626,276.1990547,9.81,54.23,31.45,9.423418935,255.34943162378946
Punjab,832.8892088,5.429969073,217.8922263,21.33,56.91,30.67,23.75134951,334.3989317780972
Punjab,650.297457,62.72910601,82.91083498,37.85919642,84.08,69.42,37.36842975,350.36469676021034
Punjab,551.784986,20.82299379,144.1538264,26.63,28.79,28.06,46.90014236,368.8269241305845
Punjab,1013.663683,17.14522715,79.6880353,26.83,78.09,40.42,33.56872763,365.952222607678
Punjab,832.6962566,19.52407807,180.7886047,28.18,45.95,22.9,32.24480715,393.35140357052643
Punjab,990.270492,41.15446932,184.2721266,22.44,39.42,66.45,23.56188122,336.8624837305782
Punjab,677.7153479,12.85813375,177.663299,22.99,77.7,145.62,28.1499132,316.7616676889064
Punjab,721.3000041,29.20636431,179.9015459,18.91,70.98,37.8,21.7778471,292.0265006034254
Punjab,956.306274,28.60659635,158.7297909,20.42,78.82,31.06,24.67177805,347.6344651337218
Punjab,946.1418284,22.89469616,90.86306168,25.08,72.01,24.41,30.51105292,380.23369569270903
Punjab,972.7052866,33.04513125,257.5279677,28.02,90.9,31.39,36.5197675,367.456056700152
Punjab,791.2527025,40.72959749,300.208218,21.3,68.38,25.63,24.85808576,342.7873382754719
Punjab,944.69108,23.26909448,287.3401425,19.75,57.65,28.91,21.61528394,340.5991109718539
Punjab,1059.586586,24.78819893,164.5040953,22.0,65.14,17.5,25.51438957,358.6752862188056
Punjab,781.8904417,31.01045598,175.3303245,25.01,78.65,2.36,31.07520369,339.5597523821499
Punjab,673.0835297,33.15302327,214.6212141,14.78,48.31,54.03,13.72093701,268.12552867075885
Punjab,1066.814015,26.40549521,268.951464,10.52,50.22,57.15,9.022167126,284.65630836141014
Punjab,644.9674456,20.64110853,149.2931313,19.25,55.37,20.33,20.68655998,319.4626163540726
Punjab,972.6488487,6.258952994,210.4717674,15.9,28.43,27.95,13.3031258,317.3042917733652
Punjab,812.0317323,17.10315538,126.7399554,19.46,62.07,54.58,21.64711761,328.09940705255775
Punjab,447.3053749,9.926868767,194.0934416,21.26,31.71,31.53,21.14080694,315.26024779671997
Punjab,1062.798296,34.10718813,241.663125,19.73,60.8,82.56,21.90958897,330.04555862450763
Punjab,239.3983076,17.04429274,101.3304853,29.26,72.98,61.68,36.46793463,348.4030650935245
Punjab,420.8141385,18.20174387,147.074892,32.37417643,52.85,41.11,26.57468531,311.95259796593007
Punjab,866.1506265,25.96466016,237.2447187,23.5,85.16,42.57,29.61567381,320.398652468716
Punjab,905.192329,17.3541424,212.6191176,25.11,38.09,22.35,27.16924865,352.7976904156055
Punjab,663.1287722,39.25484028,249.9262359,16.31,77.87,8.37,18.81689102,303.90640750545043
Punjab,849.4120984,38.27564418,237.4009696,27.2,70.13,30.67,33.28270558,351.2461856933478
Punjab,306.8456187,36.11713991,167.6205339,21.62,34.26,45.83,21.89595013,280.1564854136811
Punjab,981.7535152,33.24395093,315.3670862,25.35,100.0,22.7,33.75619145,324.96521438137114
Punjab,831.8930852,25.20945097,188.0626094,16.64,59.04,27.3,17.40438207,322.3897303272243
Punjab,812.1434317,41.05871429,88.07364652,14.23,46.84,12.68,12.80377397,287.19019703180925
Punjab,809.0366965,18.23168296,159.6551658,26.09,38.89,26.74,28.61936921,355.9049210176005
Punjab,849.5912919,17.27650835,147.4939551,23.88,56.7,53.94,27.29997296,388.93248738819045
Punjab,766.6615062,18.92219695,224.7024424,17.49,58.09,20.42,18.49888969,302.5522708008787
Punjab,420.693659,26.48188899,155.5443563,17.65,61.54,18.17,19.06396829,254.89731017256167
Punjab,1272.638773,21.77266447,242.129474,27.63,55.53,9.02,32.43330577,363.8468589461844
Punjab,1054.071692,25.85160164,212.7131351,16.05,69.5,31.8,17.61983797,307.42421106498466
Punjab,507.9849753,6.410110676,111.9807235,30.21,54.19,3.77,35.91855525,391.8912539385405
Punjab,726.7605132,29.11972554,173.9854883,17.5,30.98,20.65,15.79755382,316.2793416452383
Punjab,813.3241935,9.35793162,125.8844832,25.19,57.76,12.3,29.24595776,352.611665914609
Punjab,1019.1067,17.83769913,186.4291947,20.36,24.49,60.48,19.14878352,358.303797903218
Punjab,358.3302327,32.85146213,139.1958357,25.02,65.31,21.83,29.75065595,300.4136141950374
Punjab,714.9521892,35.80198347,190.3715916,19.28,45.31,10.85,19.72104965,334.0229204607226
Punjab,470.7717924,25.21872711,165.5315654,21.19,62.45,16.37,24.10504053,316.76754528389466
Punjab,729.2949496,27.18980897,172.2483179,22.2,79.71,16.3,27.26111247,323.3469747064082
Punjab,720.5772432,18.74499821,300.4052018,16.99,45.77,2.84,16.55687696,351.3081235356379
Punjab,806.0733151,17.42938813,154.5054817,25.7,75.92,146.03,31.78188439,331.23875162135886
Punjab,700.6098281,20.1702512,78.18879151,19.43,53.5,44.24,20.75991565,308.1949152760442
Punjab,654.8907947,8.357953217,233.3817291,20.86,86.3,111.26,26.0297922,286.09519526260243
Punjab,938.3890348,28.75931338,241.7422428,17.03,54.52,45.74,17.49227108,312.2200219560876
Punjab,868.1544936,26.39934548,80.24415562,9.19,47.39,21.09,28.14061872,325.6303108421772
Punjab,885.6414085,16.77279669,133.2828937,21.04,70.31,10.29,24.69085768,334.71891777623466
Punjab,792.9849191,40.33619982,213.9934096,34.06,53.46,18.79,41.23631541,367.47635840033405
Punjab,683.2681086,29.92652284,214.4845686,25.92,47.38,9.26,29.22782573,335.4193505050617
Punjab,784.7810423,31.68229504,183.179209,21.9,52.83,52.75,24.15324022,312.05532534239507
Punjab,891.0381372,21.13232414,178.6333004,20.69,75.1982182,11.98,23.0930902,338.0305144093256
Punjab,391.6018032,20.6364406,123.6733496,22.11,80.13,9.26,27.1732702,289.7113718573958
Punjab,860.5857006,32.05822386,83.13686335,24.74,30.99,10.08,25.92886838,375.60317287706135
Punjab,857.7619628,27.14827637,303.7339118,16.1,60.35,19.66,16.76462099,321.73542804449886
Punjab,836.0097844,41.14430181,129.8895039,27.57,69.37,32.68,33.73735539,337.9697246297734
Punjab,805.329031,22.66137316,189.5710622,25.58,62.9,93.11,30.30017286,366.7285957822824
Punjab,284.2872213,14.81776123,167.9471973,25.59,79.65,22.02,31.99479775,340.93715405308416
Punjab,770.8205195,30.46029347,237.0012644,24.19,58.88,31.39,27.95848201,351.9244777457931
Punjab,1167.287251,15.92887742,231.7996888,22.1,57.23,8.37,24.86317284,375.7222262197901
Punjab,771.2921521,34.26580259,193.8314847,25.36,68.88,0.9,30.59849432,348.58610482296444
Punjab,749.6115615,11.37542032,73.496441,24.96,61.49,40.72,29.28897072,359.5544058432334
Punjab,791.8900236,31.42381239,133.1929233,20.23,54.14,11.27,21.93438689,327.72942173886
Punjab,883.9720546,19.22954574,221.4386322,19.13,67.74,23.49,21.75421606,309.7203685882871
Punjab,1181.974948,31.08764049,221.6629207,22.51,50.21,55.69,24.73120756,367.01333977941226
Punjab,756.4482107,33.61223967,127.4367147,29.75,50.83,17.93,34.92323427,367.45197589294764
Punjab,857.6321987,27.3798392,86.08710598,15.8,52.08,8.15,15.53800897,313.6922628844179
Punjab,1165.031837,16.35330161,181.5918952,14.66,80.3,3.11,16.75960374,310.3673578906045
Punjab,966.566179,18.0425016,75.51612378,22.82,20.0,27.13,21.31847547,376.9338928119371
Punjab,1234.797053,22.39060043,107.4367043,22.25,65.93,15.67,25.95339825,382.50087321212527
Punjab,679.6708105,4.736459283,276.1349655,22.87,60.51,15.65,26.26140772,304.7105148953883
Punjab,1183.325327,39.62237902,332.0339383,23.22,34.79,57.39,24.18869431,357.2566833944764
Punjab,631.2922071,24.51865272,209.7805379,20.88,64.65,52.26,23.90459017,354.00733071087944
Punjab,1237.399033,14.34713229,192.7624098,29.45,67.14,25.76,36.14362799,352.20815011354284
Punjab,978.7002053,41.02495306,145.4897678,14.0,68.84,12.06,14.67445885,277.5289697235393
Punjab,722.2805331,16.96844562,132.0533595,17.86,20.22,36.18,15.22225791,336.0496033555072
Punjab,808.2537513,27.68592855,163.5428624,21.48,80.5,35.14,26.32958412,343.37205207574
Punjab,949.3585985,18.5709222,132.7136473,13.78,48.93,30.67,12.39339494,313.24154953650344
Punjab,591.723573,3.579458203,148.8986992,21.12,70.3,37.02,24.79985162,349.79362670196974
Punjab,1125.994785,14.69876692,251.1277972,30.31,71.12,34.33,37.74161067,363.63225918720366
Punjab,558.4226211,52.75046468,145.2475478,22.1,46.85,24.62,23.83495437,277.8107507777651
Punjab,1154.21502,37.85938289,164.0314844,23.15,69.91,43.04,27.60068993,375.4259092221811
Punjab,1021.276295,30.47265227,226.1026657,15.7,54.22,8.7,15.60176014,332.31461332536253
Punjab,753.5454241,26.22054885,95.53102563,18.92,28.93,62.8,17.58293423,297.7157684515819
Punjab,722.6521773,4.194663578,119.5398619,20.12,77.52,21.51,24.12161289,311.025938045576
Punjab,719.8237484,36.68594347,203.10923,20.41,48.37,31.35,21.61743256,325.9890574072602
Punjab,753.0551369,26.96840872,184.4583985,28.41,47.18,5.1,32.68825981,360.2696332788284
Punjab,795.4145404,23.71300828,158.7029117,24.79,53.95,15.65,28.2954012,349.88125024141334
Punjab,1038.59726,38.83045249,166.8621155,16.44,64.08,4.74,17.62835509,324.37762099536485
Punjab,1516.49417,41.4073082,146.3474836,23.23,59.14,8.49,26.64409438,388.70652088753855
Punjab,846.9395151,36.94875984,121.5229512,24.49,68.22,78.47,29.31210039,337.7098328318057
Punjab,632.5652302,20.83874302,215.3145675,27.7,39.91,24.1,48.3593353,381.0352345937541
Punjab,737.6004988,13.87854792,154.7126172,29.9,48.86,44.24,34.94642044,377.07475951638725
Punjab,783.2491843,34.52381843,222.0846146,16.92,58.26,58.65,17.71600439,308.1857713315018
Punjab,573.269444,9.289755789,106.4747278,17.95,88.47,62.09,22.16683094,284.2654831576727
Punjab,561.634083,42.1121172,149.8262837,15.71,58.29,47.37,16.02928119,293.98742405052656
Punjab,1217.153036,29.47425442,166.8699977,20.83,76.28,35.43,24.9878334,333.8932567650925
Punjab,862.9295872,14.99522705,167.0255787,24.33,60.58,19.77,28.31783275,364.94918781893006
Punjab,709.1052783,11.01373373,219.1006572,26.94,52.75,26.31,31.18451204,386.0422171648563
Punjab,974.4455568,13.85320714,147.7819759,21.62,56.3,8.05,24.09991336,359.1562945422086
Punjab,503.2529229,24.04330775,225.5018145,20.4,57.47,56.57,22.50737043,300.8644159773479
Punjab,564.5160308,22.7479759,202.4680384,22.76,69.05,45.12,26.96546861,329.82337380178575
Punjab,581.4188374,11.0339152,167.4103891,17.82,80.62,8.44,21.2119169,282.8627827672855
Punjab,1121.006052,24.74902656,121.1377211,32.45,65.4,5.45,40.16952127,407.02445175048786
Punjab,689.8006931,10.81423987,218.5703231,13.96,77.81,22.05,15.53061652,292.4284030672281
Punjab,285.5122859,26.00658603,127.366509,22.92,45.53,28.71,24.84281539,330.2506643842538
Punjab,1314.201422,26.87013187,178.4470337,32.12,53.78,23.38,38.54805424,403.51472901061635
Punjab,750.2448053,20.60723727,174.8679875,22.03,49.14,16.35,23.9635462,367.71222101638847
Punjab,430.1361809,8.421183988,161.1294463,21.05,64.72,37.82,24.14166689,284.4197068342139
Punjab,745.7488692,21.36663302,155.139222,20.21,54.62,28.7,21.96156242,345.6808319677394
Punjab,901.0634583,21.89200779,128.6063606,21.1,70.95,24.94,24.83465941,334.7017961674858
Punjab,838.9810675,28.98809833,84.56863351,28.86,46.03,21.82,33.21349743,339.2836503218301
Punjab,1175.085641,30.26682996,265.0650899,10.94,60.65,0.19,10.06454646,289.4538285277685
Punjab,687.1167368,31.21446427,154.4603005,29.67,70.3,48.78,36.76028687,353.12845477544045
Punjab,821.6163774,20.24344024,169.8871173,14.88,29.02,8.7,11.93204584,319.4719001949503
Punjab,647.312262,5.000861443,162.6479425,20.67,91.82,65.0,26.31244696,282.1521263830171
Punjab,448.7179847,31.82561421,250.6954644,19.85,55.75,26.31,21.57527217,287.96521913183983
Punjab,949.8679909,17.41105474,291.3098374,24.94,29.62,30.79,26.08244013,341.30579011911146
Punjab,906.2411897,14.85653914,184.0554147,14.01,62.37,24.97,14.04714085,310.86307616623776
Punjab,888.9335408,25.1373569,170.3644173,24.31,60.5,12.88,28.2901652,354.19681307589644
Punjab,893.1859852,28.87358039,114.1013526,32.12,58.77,19.42,39.04715843,403.66050275218674
Punjab,686.9066187,18.31905429,90.72581797,15.18,74.87,10.39,16.94678667,260.5094226310586
Punjab,620.0903473,17.59860983,77.30653659,22.95,71.21,30.87,27.45116746,312.63154516271373
Punjab,822.7260317,21.16529474,130.2948684,18.69,64.47,41.61,20.81681429,314.5351579728932
Punjab,1012.485792,41.4924228,87.08270175,24.13,66.75,8.7,28.65523345,349.2784064132752
Punjab,1126.837705,28.18615427,244.7166096,22.1,58.43,6.0,24.97346233,359.03655107982274
Punjab,933.6386659,16.91086541,200.5501858,26.87126413,86.63,1.64,23.17323627,351.4218111861217
Punjab,806.3528686,15.47834885,160.1110832,24.44,37.81,10.08,26.20120597,361.0692033496033
Punjab,863.8859059,23.02956786,245.3055791,31.02,62.09,22.33,37.83947751,395.8117984263352
Punjab,852.6835142,27.40318772,116.9192897,21.05,60.98,11.46,23.75753695,351.1661389217194
Punjab,555.5180408,27.78811332,133.2199008,25.6,72.2,18.81,31.25992061,318.5508881012931
Punjab,819.3752289,26.28929476,80.62079302,15.53,47.34,3.28,14.68421918,303.0226231833394
Punjab,577.4670977,13.91034636,222.2506332,17.22,33.84,26.19,15.6844911,310.2129056569679
Punjab,797.945433,20.51184555,129.2602935,24.36,62.35,29.12,28.54523452,344.23805305872224
Punjab,1152.208363,35.61221022,184.6095394,29.42,64.22,27.19,35.81184574,382.23382288268147
Punjab,982.2008471,15.18571845,234.4195402,23.78,82.34,26.31,29.72439911,362.7954137021605
Punjab,654.3300347,18.49376163,259.921233,20.43,40.94,17.42,20.90445693,316.73852053568237
Punjab,752.885655,30.82514186,181.2373143,22.0,77.32,21.27,26.73204065,329.29512704227164
Punjab,591.5422,32.08124738,207.4264071,15.75,95.51,1.45,19.80112155,285.0635592633705
Punjab,787.3099758,22.94497246,124.8054231,33.5968032,54.33,34.25,28.66335267,359.59271946664967
Punjab,943.3851369,22.97221563,278.9439659,26.41,40.64,48.13,29.24358667,395.71814941685426
Punjab,967.5193741,13.08601588,163.4194103,19.74,53.9,19.65,21.22953845,294.9363478548999
Punjab,1333.451456,35.22828816,187.4481996,19.65,60.21,44.56,21.73100745,372.94933666627713
Punjab,1025.499483,40.57495481,224.9931542,23.33,68.46,12.75,27.70568181,348.0315517596893
Punjab,829.6768821,51.05800076,264.7757703,19.82,51.13,31.03,21.05290791,316.3630777183696
Punjab,933.2595757,30.21429995,193.9122309,21.67,83.33,7.38,26.8727978,327.27150631785327
Punjab,761.0706195,24.08511365,225.4056017,41.91984565,43.28,25.27,38.02820153,373.8717397533892
Punjab,578.3152176,13.54499151,196.6409469,20.76,33.91,7.47,33.23308439,332.96372474741077
Punjab,1077.906963,8.821553157,157.3857154,25.72014947,76.6,4.4,24.15006564,361.99454250708055
Punjab,996.6212094,28.78798295,236.6547962,18.76,25.88,2.22,17.05806845,330.63702496311873
Punjab,780.0857991,48.01789157,212.4716956,25.72,56.94,2.2,29.90380535,388.9567591340942
Punjab,868.1684333,38.25787147,128.6940611,21.09,100.0,14.46,28.40652169,332.7429730677388
Punjab,1029.981097,38.65187837,126.2328213,18.75,59.82,5.92,20.43193467,337.48559653464446
Punjab,1009.32338,29.15270285,281.0274885,28.61,43.19,89.9,32.56884852,351.2581257543211
Punjab,466.6322904,25.6737975,236.2476158,29.1,59.14,32.68,34.8539038,374.35510199181016
Punjab,845.9550257,5.487240043,266.2512634,19.0,59.24,89.21,20.72379882,347.61767997108205
Punjab,795.477522,32.29473695,83.8125529,12.67,62.41,28.47,12.17097491,291.0910327973176
Punjab,1000.907807,21.4360014,178.6432972,27.04,69.93,25.96,33.04339447,346.95910311701107
Punjab,1015.496669,20.04208548,205.8713633,18.58,44.41,15.23,18.65133325,303.2930863948128
Punjab,1080.020188,24.40721566,196.1237152,25.95,85.31,83.1,33.06132208,356.51028759235055
Punjab,550.604284,19.19421132,238.7749776,12.15,63.68,37.42,11.57767143,315.19846931771673
Punjab,641.0056684,16.25177693,215.741822,26.46,70.9,19.77,32.34019107,328.64576115887417
Punjab,1018.124885,27.36816487,120.9393604,15.94,50.58,2.97,15.5777759,338.1790224095968
Punjab,665.1178644,18.23670837,116.318612,25.65,79.3,4.1,32.04957321,335.51820761043814
Punjab,564.7602456,22.95713404,199.2516148,22.07,56.14,37.5,24.71442139,300.0643039284341
Punjab,883.6268094,11.19519298,231.9941109,17.23,64.16,4.22,18.73632877,298.3632341595826
Punjab,720.7079088,21.76556312,187.5397111,19.96,46.0,0.53,20.75034088,318.69409475377006
Punjab,1146.175969,17.61958154,79.83852205,25.43,45.05,31.79,28.30460256,338.70605844268385
Punjab,826.6409143,19.18236911,113.9627534,22.53,70.32,12.91,26.77230796,330.94743079324815
Punjab,835.1344273,26.75051857,222.2069942,24.92,53.35,23.22,28.42458975,363.6859002905727
Punjab,745.6228015,8.221512217,151.0600119,31.88,47.19,20.65,37.55926537,394.9912570566937
Punjab,1145.785287,19.96167067,182.9679631,14.18,50.35,21.0,13.08522499,311.2019139904781
Punjab,918.5779533,31.40710892,246.7748219,30.09,70.48,17.67,37.36842961,389.1929640933412
Punjab,806.6573887,10.05300096,100.8041108,31.03876754,50.56,3.35,24.78644321,362.6899646286838
Punjab,648.6954261,41.19183259,164.0393357,17.51,58.24,21.13,18.5335176,290.90776158581855
Punjab,765.4172348,36.89305389,154.6520398,15.35,60.23,170.16,15.71254163,315.93989496368147
Punjab,618.0562298,18.09470633,198.8473646,21.05,31.24,58.7,20.80397667,354.2681153868217
Punjab,997.7936115,19.18775488,222.4339516,26.61,37.93,2.27,29.24331039,377.9918833997219
Punjab,466.1089839,23.40331589,92.18969952,21.36,65.04,11.89,24.61441683,333.7220601340075
Punjab,733.1850711,10.25097194,172.4326887,29.56,48.94,50.67,34.47445596,360.53354803753984
Punjab,993.0800363,6.22026709,222.1492864,14.74,75.85,22.88,16.42508737,294.9579894630526
Punjab,894.1014428,21.09423884,77.70332438,21.94,74.5,20.9,26.37021066,324.01702956616316
Punjab,829.3292062,22.22543405,175.4697562,15.74,70.79,25.37,17.308753,287.61696419214843
Punjab,910.7791329,27.26051741,107.5221361,23.82,100.0,22.14,30.27965768,356.41104654783356
Punjab,647.2724313,17.07792122,138.4362969,26.43,58.75,43.97,31.08536601,377.7457854665964
Punjab,830.8103217,37.69523069,86.36973365,19.9,69.73,24.41,23.02332289,320.3096232618117
Punjab,892.2028712,11.35368314,256.0843017,8.98,51.23,13.88,9.123398535,282.9130731211231
Punjab,913.9707755,14.54582556,152.9586893,22.99,100.0,0.64,30.06855487,332.26376990076886
Punjab,606.5698038,28.51992198,134.0031798,24.18,89.75,12.75,31.03545048,304.0416191728083
Punjab,1036.819924,15.77498903,193.8917631,24.02,60.18,19.66,27.84782065,377.87865976864333
Punjab,850.7014053,13.17338914,111.4583977,28.18,65.8,2.81,34.22987934,359.8245893146333
Punjab,932.0545281,27.71599082,112.386774,16.64,80.39,5.92,19.5389464,308.3116481196182
Punjab,1060.612331,17.51820201,265.3523869,25.4,57.79,16.85,29.53929074,330.3393863879862
Punjab,1027.886444,25.9050411,287.8545779,27.96,50.15,71.59,32.36506389,375.57046070581964
Punjab,1005.888434,20.24025881,140.9807172,13.11,73.11,19.15,13.86098463,294.6923026462156
Punjab,857.426751,16.76535986,239.7316815,23.6,61.18,13.62,27.35765887,340.03851049954835
Punjab,932.230207,6.587870242,190.848473,19.48,62.74,33.16,21.74449167,338.2827059430922
Punjab,819.5408933,55.416233,95.86781576,21.59,47.49,33.47,23.17859299,366.6012333246712
Punjab,497.5099304,10.11135106,118.07405,23.74,34.23,10.98,24.85349178,317.4840140246512
Punjab,865.6483413,23.92548759,272.228789,19.56,63.54,23.38,21.94421361,299.19889272234843
Punjab,846.4428519,20.39272197,91.82947551,18.62,73.57,18.35,21.62744306,280.9236805306832
Punjab,881.0984599,24.09745872,315.8274597,22.17,56.61,33.91,24.90128988,329.1487354241802
Punjab,780.2139614,23.24400605,144.9716231,16.56,81.55,35.05,19.54464428,270.33999140904365
Punjab,678.522109,25.41708889,275.8181413,16.57,49.44,31.2,16.34412551,285.5927062497677
Punjab,924.8329617,19.03301217,158.0312035,25.4,44.18,10.89,28.17794332,363.38843141375344
Punjab,545.3950085,34.80345543,234.2034824,16.26,58.99,24.94,16.85915454,298.2239904625308
Punjab,1099.959337,9.447638272,254.4629997,25.33,58.76,10.9,29.53611114,371.46492374455147
Punjab,717.5901052,22.26716388,262.2670444,24.31,71.55,5.45,29.3949531,340.36797868959707
Punjab,910.8075746,33.85105634,149.1211549,13.37,48.38,3.57,11.75755576,312.9628422285518
Punjab,897.5845051,30.88711631,130.9438628,18.61,80.52,46.07,22.31214136,311.0826266805937
Punjab,937.8234861,16.43137609,170.2558221,27.97,89.5,21.04,36.31037544,392.4321463469811
Punjab,541.2764583,14.1020314,97.92877254,17.09,59.41,34.23,18.07128396,290.5863584054658
Punjab,960.6321462,16.57817316,189.3260372,19.68,78.75,0.53,23.62456563,295.4687573632172
Punjab,878.8338508,31.59630766,133.7461382,24.31,44.15,4.74,26.64525439,314.4836116752916
Punjab,680.3245767,51.28912476,241.2603814,25.92,76.13,2.81,32.09283231,333.3047216517658
Punjab,607.5408073,26.0506661,147.0656154,20.74,75.71,2.01,24.81091461,320.22837249731083
Punjab,723.221819,26.97189384,81.32150707,19.01,72.95,14.46,22.11515592,349.45166317797873
Punjab,521.8734729,46.08251663,275.8919673,29.11,59.77,45.55,34.93665537,361.83545397895443
Punjab,1130.597649,31.57453478,192.5662563,30.69,20.0,42.84,32.73862659,384.2370334160581
Punjab,1058.109905,19.86230265,177.6942799,26.89,50.37,16.38,30.88740928,377.74445267256704
Punjab,924.1330115,11.3034004,238.3592487,22.43,50.61,2.54,24.66112597,327.54470710078925
Punjab,803.3797796,21.79320317,230.9107364,17.96,45.33,3.28,17.87261759,318.14161066091833
Punjab,789.9200893,23.41578402,133.6945708,17.85,61.83,27.54,19.37336451,339.61730939791875
Punjab,989.7258767,6.516131412,141.9565024,24.61,53.72,21.27,28.03155483,343.27984418932715
Punjab,1141.230955,21.3756538,109.6507292,24.09,47.63,6.64,26.69308199,353.51982933419754
Punjab,666.832295,26.82920652,182.9736796,29.01,44.12,17.15,33.22179978,357.82707837335806
Punjab,553.1223886,17.44482791,212.0582216,25.25,49.27,7.04,28.47673052,323.2028641142935
Punjab,1128.851948,37.78528155,208.3731189,14.48,76.82,9.8,16.16224882,308.7525938979664
Punjab,449.3818916,5.845722825,217.8582178,27.26,50.08,25.92,31.36846242,325.7755561185842
Punjab,595.9733487,29.75293838,260.2844141,17.01,52.28,17.05,17.23759194,276.59454809581393
Punjab,789.4844563,33.64628421,231.0394487,20.08,53.15,4.34,21.62495358,311.6244894265338
Punjab,500.0582406,31.43913306,236.5924824,23.25,65.08,91.74,27.25849027,321.53883661898436
Punjab,997.2702709,11.56429813,72.17071808,31.98,66.84,22.47,39.65437423,370.0728951075265
Punjab,950.9527351,29.86381054,163.152764,37.55,20.0,18.81,40.43301519,428.9953876480132
Punjab,705.499799,17.16041355,234.5262294,25.03,75.32,31.53,30.78245282,356.40819694254907
Punjab,1087.171986,13.49922824,102.8792878,21.08,81.55,20.92,25.87455205,350.39760611079964
Punjab,1106.410407,23.75858486,183.4306614,24.67,44.25,35.14,27.16472019,368.9544847788231
Punjab,834.2766624,15.7236587,206.64511,26.44,45.42,5.48,29.75155263,371.31242862428945
Punjab,758.920215,33.30866364,211.1737523,20.4,53.25,148.12,22.08461992,330.92047463694036
Punjab,1265.151075,34.64920406,204.6953167,30.98,48.66,13.78,36.43599397,389.7160506955057
Punjab,919.0725802,14.92232364,210.1677777,23.15,63.36,40.32,26.94589031,389.5904949806593
Punjab,811.9603746,18.27264931,187.2188934,24.49,30.8,4.27,25.56021207,341.60238668200833
Punjab,1061.088548,23.91709189,90.31651287,25.33,43.23,18.79,27.98310859,349.1717444326643
Punjab,882.9864034,24.88386127,210.0579743,24.11,83.09,9.64,30.2587958,336.626655366404
Punjab,753.6794124,34.04875883,202.1118914,26.19,46.08,23.01,29.47767005,369.60693054132895
Punjab,828.553411,32.07031952,96.47391163,18.91,78.65,25.44,22.54514242,326.0706379475308
Punjab,1042.791684,27.58730857,263.0369598,19.21,65.33,0.31,21.62300729,346.12495092676437
Punjab,394.2007754,18.40562887,210.7267558,16.5,32.86,8.94,14.58609843,311.0481475220506
Punjab,761.0730738,6.693938521,88.31322983,24.2,69.53,15.14,29.03299379,336.13833890068116
Punjab,1101.310705,40.6861148,137.4299881,25.89,58.23,20.33,30.27349905,365.01112899395315
Punjab,638.2421717,19.5062632,143.924517,24.29,53.17,9.64,27.51679942,314.45708073315444
Punjab,1096.816836,43.64221712,153.8842012,30.37,63.67,1.16,37.08743564,401.9960857113063
Punjab,1111.441012,29.78948764,198.5605465,21.97,67.12,4.4,25.67195023,343.94583037039524
Punjab,795.1240501,45.11894177,131.546421,25.34,70.61,2.73,30.74138773,330.3018230618808
Punjab,650.3945486,29.92292139,250.7216077,16.54,77.67,24.1,19.12737927,290.5713949946405
Punjab,669.6263287,10.10528225,235.5899018,20.06,66.12,48.16,22.90220387,303.74607447086635
Punjab,1321.946578,24.18922898,214.0879226,25.48,39.37,3.34,27.80654887,378.09011195527273
Punjab,1172.732429,27.05884889,181.8043252,26.25,52.9,27.95,30.22953181,395.4495035867407
Punjab,798.5623115,16.51078194,231.8810856,20.53,100.0,12.17,27.3545725,327.2255580079724
Punjab,682.6625481,20.0136929,161.5546959,21.64,70.87,15.18,25.58673659,327.9949206246094
Punjab,838.6016024,11.56408207,129.6953042,14.41,95.54,5.7,17.92393095,303.04713031565103
Punjab,868.8906151,25.54765385,251.4386064,20.21,80.93,27.3,24.59315112,332.1739036654122
Punjab,480.6524323,24.88328252,200.2370597,26.45,63.63,24.02,31.59270311,351.70102496351313
Punjab,776.5814471,15.12008254,133.939453,24.88,64.52,7.92,29.4821106,356.441244619321
Punjab,1055.341321,47.04480865,164.6412715,24.5,59.45,18.31,28.44512994,384.8413460052483
Punjab,457.2951939,22.04128664,136.1275663,22.25,33.93,21.13,22.74329308,321.1547181061967
Punjab,979.9970204,18.48316793,297.2462957,22.04,60.27,14.22,25.07707088,309.66485328568604
Punjab,1089.116098,11.44959594,172.1023035,18.7,78.16,90.04,22.19601183,339.311176126871
Punjab,676.3874617,24.47888531,189.7697144,25.49,51.01,13.99,28.99054001,326.453316839572
Punjab,1129.010997,25.78835152,221.9675573,24.1,66.18,21.43,28.5679295,374.71762733436196
Punjab,904.7095979,31.44932588,110.9952045,24.46,72.77,26.25,29.71738657,349.53491992618956
Punjab,911.2658238,24.45216532,325.8248874,25.52548239,46.35,20.39,19.95547934,361.84416485817235
Punjab,711.0353364,12.44645463,137.5614061,11.23,53.23,16.27,9.323045703,269.2532717038812
Punjab,764.1010919,41.09600729,298.1535915,27.49,44.73,13.09,31.15313276,391.11383971883276
Punjab,682.7755971,28.12540186,163.4181244,19.61,47.67,22.9,20.41675159,340.8608162967935
Punjab,938.3686656,23.85715096,240.9894564,17.69,40.69,39.95,17.02859207,311.8188333048334
Punjab,950.058688,28.34761092,80.82319266,25.47,46.49,5.92,28.49932731,349.9254603356791
